TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
IPR003599	Ig_sub	7.43838044283363e-07	-14.1114425082244	377	26	0.0565217391304348	460	19984	12522,71306,14130,83382,381484,20348,17470,246746,98365,93842,224840,58217,22329,240354,217306,13003,16542,14254,328830,15894,245126,320148,12519,71566,50723,16174	Cd83,Mfap3l,Fcgr2b,Siglece,Gm5150,Sema3c,Cd200,Cd300lf,Slamf9,Igsf9,Treml4,Trem1,Vcam1,Malt1,Cd300e,Vcan,Kdr,Flt1,A530064D06Rik,Icam1,Tarm1,B430306N03Rik,Cd80,Clmp,Icosl,Il18rap
IPR001763	Rhodanese-like_dom	8.06576300492031e-07	-14.0304673369224	24	7	0.0152173913043478	460	19984	18218,70686,13537,19252,319520,67603,240672	Dusp8,Dusp16,Dusp2,Dusp1,Dusp4,Dusp6,Dusp5
IPR036873	Rhodanese-like_dom_sf	8.06576300492031e-07	-14.0304673369224	24	7	0.0152173913043478	460	19984	19252,319520,240672,67603,18218,13537,70686	Dusp1,Dusp4,Dusp5,Dusp6,Dusp8,Dusp2,Dusp16
IPR020422	TYR_PHOSPHATASE_DUAL_dom	1.01111059046877e-06	-13.8044612366988	35	8	0.0173913043478261	460	19984	56405,13537,70686,18218,240672,67603,319520,19252	Dusp14,Dusp2,Dusp16,Dusp8,Dusp5,Dusp6,Dusp4,Dusp1
IPR013783	Ig-like_fold	1.27636192691796e-06	-13.5714967714752	736	39	0.0847826086956522	460	19984	224840,93842,98365,20266,17470,74748,246746,12524,286940,20348,381484,83382,16161,14130,71306,21923,18034,12522,170741,320148,16174,12519,50723,71566,15894,245126,328830,14254,28105,18033,16542,13003,16160,217306,58217,22329,231805,240354,16190	Treml4,Igsf9,Slamf9,Scn1b,Cd200,Slamf8,Cd300lf,Cd86,Flnb,Sema3c,Gm5150,Siglece,Il12rb1,Fcgr2b,Mfap3l,Tnc,Nfkb2,Cd83,Pilrb1,B430306N03Rik,Il18rap,Cd80,Icosl,Clmp,Icam1,Tarm1,A530064D06Rik,Flt1,Trim36,Nfkb1,Kdr,Vcan,Il12b,Cd300e,Trem1,Vcam1,Pilra,Malt1,Il4ra
IPR013106	Ig_V-set	1.30553216968696e-06	-13.548899807451	184	17	0.0369565217391304	460	19984	12524,246746,17470,328830,20266,98365,224840,50723,12519,71566,320148,58217,12522,217306,83382,381484,13003	Cd86,Cd300lf,Cd200,A530064D06Rik,Scn1b,Slamf9,Treml4,Icosl,Cd80,Clmp,B430306N03Rik,Trem1,Cd83,Cd300e,Siglece,Gm5150,Vcan
IPR021184	TNF_CS	2.60555762760907e-06	-12.8578638451641	11	5	0.0108695652173913	460	19984	22035,21926,21950,21949,22164	Tnfsf10,Tnf,Tnfsf9,Tnfsf8,Tnfsf4
IPR000340	Dual-sp_phosphatase_cat-dom	2.98670540638952e-06	-12.7213396488403	40	8	0.0173913043478261	460	19984	67603,240672,319520,19252,70686,13537,56405,18218	Dusp6,Dusp5,Dusp4,Dusp1,Dusp16,Dusp2,Dusp14,Dusp8
IPR007110	Ig-like_dom	3.26651899048666e-06	-12.6317856689716	460	28	0.0608695652173913	460	19984	20348,14130,381484,83382,71306,12522,93842,224840,98365,17470,74748,12524,14254,16542,13003,16160,22329,58217,240354,320148,50723,71566,12519,16174,15894,245126,75202,328830	Sema3c,Fcgr2b,Gm5150,Siglece,Mfap3l,Cd83,Igsf9,Treml4,Slamf9,Cd200,Slamf8,Cd86,Flt1,Kdr,Vcan,Il12b,Vcam1,Trem1,Malt1,B430306N03Rik,Icosl,Clmp,Cd80,Il18rap,Icam1,Tarm1,Spaca6,A530064D06Rik
IPR021849	EGR_N	1.21186413058599e-05	-11.3207656870841	3	3	0.00652173913043478	460	19984	13653,13654,13655	Egr1,Egr2,Egr3
IPR000471	Interferon_alpha/beta/delta	1.36244772140342e-05	-11.2036425877633	24	6	0.0130434782608696	460	19984	15962,15968,15965,15967,15977,15969	Ifna1,Ifna5,Ifna2,Ifna4,Ifnb1,Ifna6
IPR019817	Interferon_reg_fac_CS	3.18543858195499e-05	-10.3543354830855	9	4	0.00869565217391304	460	19984	15900,16364,54123,16362	Irf8,Irf4,Irf7,Irf1
IPR001346	Interferon_reg_fact_DNA-bd_dom	3.18543858195499e-05	-10.3543354830855	9	4	0.00869565217391304	460	19984	15900,16364,16362,54123	Irf8,Irf4,Irf1,Irf7
IPR003578	Small_GTPase_Rho	9.48523908107894e-05	-9.26318865567225	21	5	0.0108695652173913	460	19984	69581,23912,223881,74734,74194	Rhou,Rhof,Rnd1,Rhoh,Rnd3
IPR023795	Serpin_CS	0.000106505534968513	-9.14731360262993	48	7	0.0152173913043478	460	19984	20715,20706,238393,20723,20708,18788,18787	Serpina3g,Serpinb9b,Serpina3f,Serpinb9,Serpinb6b,Serpinb2,Serpine1
IPR020877	IL-1_CS	0.000117066754414059	-9.05276623532109	5	3	0.00652173913043478	460	19984	16175,16181,16176	Il1a,Il1rn,Il1b
IPR008983	Tumour_necrosis_fac-like_dom	0.000157819964374772	-8.7540556406047	51	7	0.0152173913043478	460	19984	22035,326623,21926,21949,22164,21950,50930	Tnfsf10,Tnfsf15,Tnf,Tnfsf8,Tnfsf4,Tnfsf9,Tnfsf14
IPR006053	TNF	0.000230126275723209	-8.37688237481658	6	3	0.00652173913043478	460	19984	50930,21926,326623	Tnfsf14,Tnf,Tnfsf15
IPR036366	PGBDSf	0.000395836175259426	-7.8345101311466	7	3	0.00652173913043478	460	19984	17387,17395,17386	Mmp14,Mmp9,Mmp13
IPR019471	Interferon_reg_factor-3	0.000395836175259426	-7.8345101311466	7	3	0.00652173913043478	460	19984	15900,16364,54123	Irf8,Irf4,Irf7
IPR013032	EGF-like_CS	0.000527164749306079	-7.54799744099842	192	13	0.0282608695652174	460	19984	21923,18791,21825,20339,18792,13003,18128,320910,230157,16449,16835,16997,16975	Tnc,Plat,Thbs1,Sele,Plau,Vcan,Notch1,Itgb8,Tmeff1,Jag1,Ldlr,Ltbp2,Lrp8
IPR030474	IL-6/GCSF/MGF	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	16193,12985	Il6,Csf3
IPR001581	Leukemia_IF/oncostatin	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	18413,16878	Osm,Lif
IPR030473	IL6/GCSF/MGF_CS	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	12985,16193	Csf3,Il6
IPR003193	ADP-ribosyl_cyclase	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	12494,12182	Cd38,Bst1
IPR019827	Leukemia_IF/oncostatin_CS	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	16878,18413	Lif,Osm
IPR003502	IL-1_propep	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	16175,16176	Il1a,Il1b
IPR039091	AHR/AHRR	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	11622,11624	Ahr,Ahrr
IPR024122	Interferon-induced_IFIT3	0.000528722031822317	-7.54504772390146	2	2	0.00434782608695652	460	19984	667370,15959	Ifit3b,Ifit3
IPR042178	Serpin_sf_1	0.000539568953732951	-7.52473997099208	62	7	0.0152173913043478	460	19984	20708,18787,18788,20715,20706,238393,20723	Serpinb6b,Serpine1,Serpinb2,Serpina3g,Serpinb9b,Serpina3f,Serpinb9
IPR036186	Serpin_sf	0.000539568953732951	-7.52473997099208	62	7	0.0152173913043478	460	19984	18787,20708,18788,20715,20706,238393,20723	Serpine1,Serpinb6b,Serpinb2,Serpina3g,Serpinb9b,Serpina3f,Serpinb9
IPR000215	Serpin_fam	0.000539568953732951	-7.52473997099208	62	7	0.0152173913043478	460	19984	18787,18788,20708,20723,238393,20706,20715	Serpine1,Serpinb2,Serpinb6b,Serpinb9,Serpina3f,Serpinb9b,Serpina3g
IPR042185	Serpin_sf_2	0.000539568953732951	-7.52473997099208	62	7	0.0152173913043478	460	19984	20723,238393,20706,20715,18788,20708,18787	Serpinb9,Serpina3f,Serpinb9b,Serpina3g,Serpinb2,Serpinb6b,Serpine1
IPR023796	Serpin_dom	0.000539568953732951	-7.52473997099208	62	7	0.0152173913043478	460	19984	20723,238393,20715,20706,18788,20708,18787	Serpinb9,Serpina3f,Serpina3g,Serpinb9b,Serpinb2,Serpinb6b,Serpine1
IPR000387	TYR_PHOSPHATASE_dom	0.000548706584665806	-7.50794671348692	81	8	0.0173913043478261	460	19984	56405,13537,70686,18218,240672,67603,319520,19252	Dusp14,Dusp2,Dusp16,Dusp8,Dusp5,Dusp6,Dusp4,Dusp1
IPR000975	IL-1_fam	0.00091785711464955	-6.99346882798817	9	3	0.00652173913043478	460	19984	16176,16175,16181	Il1b,Il1a,Il1rn
IPR016186	C-type_lectin-like/link_sf	0.000970479831652479	-6.93771993696993	132	10	0.0217391304347826	460	19984	56620,108078,23845,56619,16633,12822,17076,13003,12515,20339	Clec4n,Olr1,Clec5a,Clec4e,Klra2,Col18a1,Ly75,Vcan,Cd69,Sele
IPR002073	PDEase_catalytic_dom	0.00121504922422886	-6.71297068924168	21	4	0.00869565217391304	460	19984	29863,18578,242202,18576	Pde7b,Pde4b,Pde5a,Pde3b
IPR023174	PDEase_CS	0.00121504922422886	-6.71297068924168	21	4	0.00869565217391304	460	19984	242202,18576,29863,18578	Pde5a,Pde3b,Pde7b,Pde4b
IPR036971	PDEase_catalytic_dom_sf	0.00121504922422886	-6.71297068924168	21	4	0.00869565217391304	460	19984	18576,242202,18578,29863	Pde3b,Pde5a,Pde4b,Pde7b
IPR016130	Tyr_Pase_AS	0.00132771179237055	-6.62429827529833	72	7	0.0152173913043478	460	19984	18218,70686,56405,13537,319520,19252,240672	Dusp8,Dusp16,Dusp14,Dusp2,Dusp4,Dusp1,Dusp5
IPR016187	CTDL_fold	0.00151718199403295	-6.49090061611282	140	10	0.0217391304347826	460	19984	12515,13003,17076,20339,56619,23845,56620,108078,12822,16633	Cd69,Vcan,Ly75,Sele,Clec4e,Clec5a,Clec4n,Olr1,Col18a1,Klra2
IPR040757	Regnase_1/ZC3H12_C	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	244871,230738	Zc3h12c,Zc3h12a
IPR017348	PIM1/2/3	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	223775,18715	Pim3,Pim2
IPR033695	POLO_box_2	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	12795,20620	Plk3,Plk2
IPR002112	Leuzip_Jun	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	16477,16476	Junb,Jun
IPR003070	Nuc_orph_rcpt	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	15370,18124	Nr4a1,Nr4a3
IPR041348	VEGFR-2_TMD	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	14254,16542	Flt1,Kdr
IPR015451	Cyclin_D	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	12444,12443	Ccnd2,Ccnd1
IPR005643	JNK	0.00156192881286209	-6.46183380295524	3	2	0.00434782608695652	460	19984	16477,16476	Junb,Jun
IPR001304	C-type_lectin-like	0.00173936100005355	-6.35423747455385	119	9	0.0195652173913043	460	19984	20339,12515,13003,17076,16633,23845,108078,56620,56619	Sele,Cd69,Vcan,Ly75,Klra2,Clec5a,Olr1,Clec4n,Clec4e
IPR029021	Prot-tyrosine_phosphatase-like	0.00204141637649951	-6.19411140983664	99	8	0.0173913043478261	460	19984	240672,67603,319520,19252,13537,56405,70686,18218	Dusp5,Dusp6,Dusp4,Dusp1,Dusp2,Dusp14,Dusp16,Dusp8
IPR003607	HD/PDEase_dom	0.00204278798270635	-6.19343974596394	24	4	0.00869565217391304	460	19984	242202,18576,29863,18578	Pde5a,Pde3b,Pde7b,Pde4b
IPR001881	EGF-like_Ca-bd_dom	0.00206524733919392	-6.18250528289246	122	9	0.0195652173913043	460	19984	16997,18128,16835,13003,16975,52614,20339,16449,21825	Ltbp2,Notch1,Ldlr,Vcan,Lrp8,Adgre4,Sele,Jag1,Thbs1
IPR013806	Kringle-like	0.00238816731946451	-6.03722901912891	25	4	0.00869565217391304	460	19984	18791,18792,17395,17076	Plat,Plau,Mmp9,Ly75
IPR000742	EGF-like_dom	0.00270423762908924	-5.91293524408235	230	13	0.0282608695652174	460	19984	16975,16835,16997,16449,230157,13003,18128,21825,18792,20339,18791,21923,19225	Lrp8,Ldlr,Ltbp2,Jag1,Tmeff1,Vcan,Notch1,Thbs1,Plau,Sele,Plat,Tnc,Ptgs2
IPR001050	Syndecan	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	15529,20971	Sdc2,Sdc4
IPR013282	Bcl2A1	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	12044,12047	Bcl2a1a,Bcl2a1d
IPR023587	Metalthion_dom_sf_vert	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	17748,17750	Mt1,Mt2
IPR030479	Syndecan_CS	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	15529,20971	Sdc2,Sdc4
IPR024104	Tribbles/Ser_Thr_kinase_40	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	228775,211770	Trib3,Trib1
IPR040546	Rege-1_UBA-like	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	230738,244871	Zc3h12a,Zc3h12c
IPR033701	POLO_box_1	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	20620,12795	Plk2,Plk3
IPR020420	Atypical_DUSP_famB	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	19252,56405	Dusp1,Dusp14
IPR003019	Metalthion	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	17750,17748	Mt2,Mt1
IPR036947	POLO_box_dom_sf	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	12795,20620	Plk3,Plk2
IPR017854	Metalthion_dom_sf	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	17748,17750	Mt1,Mt2
IPR004743	MCT	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	80879,20501	Slc16a3,Slc16a1
IPR018064	Metalthion_vert_metal_BS	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	17750,17748	Mt2,Mt1
IPR000006	Metalthion_vert	0.00307621458326435	-5.78405546928283	4	2	0.00434782608695652	460	19984	17748,17750	Mt1,Mt2
IPR011029	DEATH-like_dom_sf	0.0032274238552131	-5.73607102801966	84	7	0.0152173913043478	460	19984	54483,239319,240354,192656,12363,18033,18034	Mefv,Card6,Malt1,Ripk2,Casp4,Nfkb1,Nfkb2
IPR030381	G_DYNAMIN_dom	0.00365065547066656	-5.61284854650594	14	3	0.00652173913043478	460	19984	13660,17858,17857	Ehd1,Mx2,Mx1
IPR020417	Atypical_DUSP	0.00365065547066656	-5.61284854650594	14	3	0.00652173913043478	460	19984	13537,56405,19252	Dusp2,Dusp14,Dusp1
IPR021158	Pept_M10A_Zn_BS	0.00448602894768619	-5.40678739001011	15	3	0.00652173913043478	460	19984	17386,17387,17395	Mmp13,Mmp14,Mmp9
IPR017855	SMAD-like_dom_sf	0.00448602894768619	-5.40678739001011	15	3	0.00652173913043478	460	19984	54123,16364,15900	Irf7,Irf4,Irf8
IPR007743	Immunity-related_GTPase-like	0.00448602894768619	-5.40678739001011	15	3	0.00652173913043478	460	19984	21822,240327,60440	Tgtp1,Gm4951,Iigp1
IPR022812	Dynamin_SF	0.00448602894768619	-5.40678739001011	15	3	0.00652173913043478	460	19984	17858,17857,13660	Mx2,Mx1,Ehd1
IPR002418	Tscrpt_reg_Myc	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	17869,16918	Myc,Mycl
IPR001634	Adenosn_rcpt	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	11540,11541	Adora2a,Adora2b
IPR033926	IPT_NFkappaB	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	18034,18033	Nfkb2,Nfkb1
IPR012682	Tscrpt_reg_Myc_N	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	17869,16918	Myc,Mycl
IPR029273	Cdc42_effect	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	56699,104252	Cdc42ep4,Cdc42ep2
IPR000451	NFkB/Dor	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	18034,18033	Nfkb2,Nfkb1
IPR000959	POLO_box_dom	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	12795,20620	Plk3,Plk2
IPR030492	RHD_CS	0.00504897980268902	-5.28856907537301	5	2	0.00434782608695652	460	19984	18033,18034	Nfkb1,Nfkb2
IPR008917	TF_DNA-bd_sf	0.00542786228624227	-5.21620990832579	16	3	0.00652173913043478	460	19984	16477,17133,16476	Junb,Maff,Jun
IPR030385	G_IRG_dom	0.00542786228624227	-5.21620990832579	16	3	0.00652173913043478	460	19984	21822,240327,60440	Tgtp1,Gm4951,Iigp1
IPR000355	Chemokine_rcpt	0.00542786228624227	-5.21620990832579	16	3	0.00652173913043478	460	19984	12768,12771,54199	Ccr1,Ccr3,Ccrl2
IPR018097	EGF_Ca-bd_CS	0.0056638530164913	-5.17365087340567	93	7	0.0152173913043478	460	19984	52614,16449,16835,13003,16997,18128,16975	Adgre4,Jag1,Ldlr,Vcan,Ltbp2,Notch1,Lrp8
IPR018378	C-type_lectin_CS	0.00622249547847831	-5.07958425036348	51	5	0.0108695652173913	460	19984	13003,17076,56619,56620,20339	Vcan,Ly75,Clec4e,Clec4n,Sele
IPR004367	Cyclin_C-dom	0.00647960852450394	-5.03909518332808	17	3	0.00652173913043478	460	19984	12443,12444,12447	Ccnd1,Ccnd2,Ccne1
IPR039361	Cyclin	0.00647960852450394	-5.03909518332808	17	3	0.00652173913043478	460	19984	12444,12443,12447	Ccnd2,Ccnd1,Ccne1
IPR003130	GED	0.0074584065662243	-4.89841348460243	6	2	0.00434782608695652	460	19984	17857,17858	Mx1,Mx2
IPR020850	GED_dom	0.0074584065662243	-4.89841348460243	6	2	0.00434782608695652	460	19984	17857,17858	Mx1,Mx2
IPR000375	Dynamin_central	0.0074584065662243	-4.89841348460243	6	2	0.00434782608695652	460	19984	17857,17858	Mx1,Mx2
IPR019762	Dynamin_GTPase_CS	0.0074584065662243	-4.89841348460243	6	2	0.00434782608695652	460	19984	17858,17857	Mx2,Mx1
IPR003987	ICAM_VCAM_N	0.0074584065662243	-4.89841348460243	6	2	0.00434782608695652	460	19984	22329,15894	Vcam1,Icam1
IPR019734	TPR_repeat	0.00878532264335824	-4.73467283139731	126	8	0.0173913043478261	460	19984	18452,69863,278279,15958,667370,667373,15957,15959	P4ha2,Ttc39b,Tmtc2,Ifit2,Ifit3b,Ifit1bl1,Ifit1,Ifit3
IPR018486	Hemopexin_CS	0.00892459937219824	-4.71894384059305	19	3	0.00652173913043478	460	19984	17387,17395,17386	Mmp14,Mmp9,Mmp13
IPR023088	PDEase	0.00892459937219824	-4.71894384059305	19	3	0.00652173913043478	460	19984	29863,18578,242202	Pde7b,Pde4b,Pde5a
IPR001496	SOCS_box	0.00911772848777786	-4.69753457524142	36	4	0.00869565217391304	460	19984	12700,12702,74646,12703	Cish,Socs3,Spsb1,Socs1
IPR001401	Dynamin_GTPase	0.0102834347221483	-4.57722095781926	7	2	0.00434782608695652	460	19984	17858,17857	Mx2,Mx1
IPR023581	PD_growth_factor_CS	0.0102834347221483	-4.57722095781926	7	2	0.00434782608695652	460	19984	18591,22341	Pdgfb,Vegfc
IPR027789	Syndecan/Neurexin_dom	0.0102834347221483	-4.57722095781926	7	2	0.00434782608695652	460	19984	15529,20971	Sdc2,Sdc4
IPR021869	RNase_Zc3h12_NYN	0.0102834347221483	-4.57722095781926	7	2	0.00434782608695652	460	19984	230738,244871	Zc3h12a,Zc3h12c
IPR036365	PGBD-like_sf	0.011840714008887	-4.4362113465399	21	3	0.00652173913043478	460	19984	17387,17395,17386	Mmp14,Mmp9,Mmp13
IPR002477	Peptidoglycan-bd-like	0.011840714008887	-4.4362113465399	21	3	0.00652173913043478	460	19984	17386,17387,17395	Mmp13,Mmp14,Mmp9
IPR001806	Small_GTPase	0.0119451800482244	-4.4274274252142	133	8	0.0173913043478261	460	19984	223881,19331,14579,69581,74194,74734,66922,23912	Rnd1,Rab19,Gem,Rhou,Rnd3,Rhoh,Rras2,Rhof
IPR036915	Cyclin-like_sf	0.0120641333841983	-4.41751841139517	39	4	0.00869565217391304	460	19984	12447,12443,12444,12569	Ccne1,Ccnd1,Ccnd2,Cdk5r1
IPR002110	Ankyrin_rpt	0.0125018413841861	-4.38187933478816	218	11	0.0239130434782609	460	19984	71458,18034,329251,18128,18033,18035,18037,230837,80859,99382,243910	Bcor,Nfkb2,Ppp1r12b,Notch1,Nfkb1,Nfkbia,Nfkbie,Asap3,Nfkbiz,Abtb2,Nfkbid
IPR000240	Serpin_B9/Maspin	0.0135037386726603	-4.30478869316262	8	2	0.00434782608695652	460	19984	20706,20723	Serpinb9b,Serpinb9
IPR001824	Tyr_kinase_rcpt_3_CS	0.0135037386726603	-4.30478869316262	8	2	0.00434782608695652	460	19984	14254,16542	Flt1,Kdr
IPR008365	Prostanoid_rcpt	0.0135037386726603	-4.30478869316262	8	2	0.00434782608695652	460	19984	19222,19219	Ptgir,Ptger4
IPR020683	Ankyrin_rpt-contain_dom	0.0141552363698811	-4.25767066187305	222	11	0.0239130434782609	460	19984	329251,99382,18128,243910,18033,18037,18035,230837,71458,18034,80859	Ppp1r12b,Abtb2,Notch1,Nfkbid,Nfkb1,Nfkbie,Nfkbia,Asap3,Bcor,Nfkb2,Nfkbiz
IPR011598	bHLH_dom	0.0149851107881679	-4.20069818496971	112	7	0.0152173913043478	460	19984	21426,16918,17869,21350,11622,11624,17119	Tfec,Mycl,Myc,Tal2,Ahr,Ahrr,Mxd1
IPR001818	Pept_M10_metallopeptidase	0.0152420223757961	-4.18369903570385	23	3	0.00652173913043478	460	19984	17395,17387,17386	Mmp9,Mmp14,Mmp13
IPR021190	Pept_M10A	0.0152420223757961	-4.18369903570385	23	3	0.00652173913043478	460	19984	17395,17387,17386	Mmp9,Mmp14,Mmp13
IPR033739	M10A_MMP	0.0152420223757961	-4.18369903570385	23	3	0.00652173913043478	460	19984	17395,17387,17386	Mmp9,Mmp14,Mmp13
IPR036770	Ankyrin_rpt-contain_sf	0.0164481443411094	-4.10754261414542	227	11	0.0239130434782609	460	19984	71458,18034,18128,329251,18037,18035,18033,230837,80859,99382,243910	Bcor,Nfkb2,Notch1,Ppp1r12b,Nfkbie,Nfkbia,Nfkb1,Asap3,Nfkbiz,Abtb2,Nfkbid
IPR020726	Bcl2_BH2_motif_CS	0.0170997048328906	-4.06869407685697	9	2	0.00434782608695652	460	19984	12047,12044	Bcl2a1d,Bcl2a1a
IPR029039	Flavoprotein-like_sf	0.0170997048328906	-4.06869407685697	9	2	0.00434782608695652	460	19984	18126,18104	Nos2,Nqo1
IPR020717	Bcl2_BH1_motif_CS	0.0170997048328906	-4.06869407685697	9	2	0.00434782608695652	460	19984	12044,12047	Bcl2a1a,Bcl2a1d
IPR000072	PDGF/VEGF_dom	0.0170997048328906	-4.06869407685697	9	2	0.00434782608695652	460	19984	22341,18591	Vegfc,Pdgfb
