TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF18561	Regnase_1_C	0.00164417559548006	-6.41051617814921	3	2	0.00452488687782805	442	18711	244871,230738	Zc3h12c,Zc3h12a
PF00059	Lectin_C	0.00184001093409175	-6.29798376493773	117	9	0.0203619909502262	442	18711	108078,17076,23845,20339,16633,12515,56619,13003,56620	Olr1,Ly75,Clec5a,Sele,Klra2,Cd69,Clec4e,Vcan,Clec4n
PF18039	UBA_6	0.00323689462806063	-5.73314085691244	4	2	0.00452488687782805	442	18711	230738,244871	Zc3h12a,Zc3h12c
PF00131	Metallothio	0.00323689462806063	-5.73314085691244	4	2	0.00452488687782805	442	18711	17750,17748	Mt2,Mt1
PF05049	IIGP	0.00482132906602027	-5.33470564909064	15	3	0.00678733031674208	442	18711	60440,240327,21822	Iigp1,Gm4951,Tgtp1
PF00350	Dynamin_N	0.00482132906602027	-5.33470564909064	15	3	0.00678733031674208	442	18711	13660,17858,17857	Ehd1,Mx2,Mx1
PF12796	Ank_2	0.00520547546754954	-5.25804423285482	188	11	0.0248868778280543	442	18711	230837,80859,18033,71458,329251,18035,18128,99382,18034,243910,18037	Asap3,Nfkbiz,Nfkb1,Bcor,Ppp1r12b,Nfkbia,Notch1,Abtb2,Nfkb2,Nfkbid,Nfkbie
PF01056	Myc_N	0.00531057104624481	-5.23805590784479	5	2	0.00452488687782805	442	18711	17869,16918	Myc,Mycl
PF14957	BORG_CEP	0.00531057104624481	-5.23805590784479	5	2	0.00452488687782805	442	18711	104252,56699	Cdc42ep2,Cdc42ep4
PF00659	POLO_box	0.00531057104624481	-5.23805590784479	5	2	0.00452488687782805	442	18711	20620,12795	Plk2,Plk3
PF07645	EGF_CA	0.00616056680049026	-5.08958649260305	70	6	0.0135746606334842	442	18711	16975,18128,16835,52614,16449,16997	Lrp8,Notch1,Ldlr,Adgre4,Jag1,Ltbp2
PF02984	Cyclin_C	0.00695778611695868	-4.96789394187996	17	3	0.00678733031674208	442	18711	12444,12447,12443	Ccnd2,Ccne1,Ccnd1
PF02212	GED	0.00784169564918459	-4.8483001862216	6	2	0.00452488687782805	442	18711	17858,17857	Mx2,Mx1
PF01031	Dynamin_M	0.00784169564918459	-4.8483001862216	6	2	0.00452488687782805	442	18711	17857,17858	Mx1,Mx2
PF07525	SOCS_box	0.00813373800307139	-4.81173468211281	34	4	0.00904977375565611	442	18711	74646,12702,12700,12703	Spsb1,Socs3,Cish,Socs1
PF13181	TPR_8	0.00813656201262102	-4.81138754535746	53	5	0.0113122171945701	442	18711	278279,15959,667373,15957,667370	Tmtc2,Ifit3,Ifit1bl1,Ifit1,Ifit3b
PF11977	RNase_Zc3h12a	0.0108075972284338	-4.52750594507769	7	2	0.00452488687782805	442	18711	230738,244871	Zc3h12a,Zc3h12c
PF01034	Syndecan	0.0108075972284338	-4.52750594507769	7	2	0.00452488687782805	442	18711	15529,20971	Sdc2,Sdc4
PF01582	TIR	0.0110700159029401	-4.50351509568267	20	3	0.00678733031674208	442	18711	81897,16174,24088	Tlr9,Il18rap,Tlr2
PF00010	HLH	0.0116900755207895	-4.44901504322908	104	7	0.0158371040723982	442	18711	11624,16918,21426,17119,11622,17869,21350	Ahrr,Mycl,Tfec,Mxd1,Ahr,Myc,Tal2
PF01471	PG_binding_1	0.0126923258632665	-4.36675773089281	21	3	0.00678733031674208	442	18711	17386,17395,17387	Mmp13,Mmp9,Mmp14
PF00071	Ras	0.0137585887084167	-4.28609201653236	133	8	0.0180995475113122	442	18711	69581,74194,19331,23912,74734,223881,14579,66922	Rhou,Rnd3,Rab19,Rhof,Rhoh,Rnd1,Gem,Rras2
PF00413	Peptidase_M10	0.0163241048578848	-4.11511243791811	23	3	0.00678733031674208	442	18711	17386,17395,17387	Mmp13,Mmp9,Mmp14
PF00147	Fibrinogen_C	0.0163241048578848	-4.11511243791811	23	3	0.00678733031674208	442	18711	21923,11600,14190	Tnc,Angpt1,Fgl2
PF00341	PDGF	0.0179570792643355	-4.01977085381308	9	2	0.00452488687782805	442	18711	18591,22341	Pdgfb,Vegfc
PF00045	Hemopexin	0.0183356564180028	-3.99890767673603	24	3	0.00678733031674208	442	18711	17395,17387,17386	Mmp9,Mmp14,Mmp13
PF00619	CARD	0.0183356564180028	-3.99890767673603	24	3	0.00678733031674208	442	18711	192656,12363,239319	Ripk2,Casp4,Card6
PF00554	RHD_DNA_bind	0.0220992741679736	-3.81221051407589	10	2	0.00452488687782805	442	18711	18034,18033	Nfkb2,Nfkb1
PF16179	RHD_dimer	0.0220992741679736	-3.81221051407589	10	2	0.00452488687782805	442	18711	18034,18033	Nfkb2,Nfkb1
PF09050	SNN_linker	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	20621	Snn
PF11914	DUF3432	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	13653	Egr1
PF14941	OAF	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	102644	Oaf
PF04886	PT	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	17395	Mmp9
PF03508	Connexin43	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	14609	Gja1
PF15151	RGCC	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	66214	Rgcc
PF02436	PYC_OADA	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	18563	Pcx
PF09772	Tmem26	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	327766	Tmem26
PF06121	DUF959	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	12822	Col18a1
PF15220	HILPDA	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	69573	Hilpda
PF11640	TAN	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	11920	Atm
PF06773	Bim_N	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	12125	Bcl2l11
PF03128	CXCXC	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	22341	Vegfc
PF05337	CSF-1	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	12977	Csf1
PF09049	SNN_transmemb	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	20621	Snn
PF10420	IL12p40_C	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	16160	Il12b
PF06211	BAMBI	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	68010	Bambi
PF09238	IL4Ra_N	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	16190	Il4ra
PF15808	BCOR	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	71458	Bcor
PF15050	SCIMP	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	327957	Scimp
PF03972	MmgE_PrpD	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	16365	Acod1
PF02777	Sod_Fe_C	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	20656	Sod2
PF18703	MALT1_Ig	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	240354	Malt1
PF00489	IL6	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	16193	Il6
PF16647	GCSF	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	12985	Csf3
PF00081	Sod_Fe_N	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	20656	Sod2
PF02178	AT_hook	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	15364	Hmga2
PF15150	PMAIP1	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	58801	Pmaip1
PF06937	EURL	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	67102	D16Ertd472e
PF06529	Vert_IL3-reg_TF	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	18030	Nfil3
PF11176	Tma16	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	66282	Tma16
PF08945	Bclx_interact	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	12125	Bcl2l11
PF09051	SNN_cytoplasm	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	20621	Snn
PF02195	ParBc	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	76650	Srxn1
PF02344	Myc-LZ	0.0236224680668529	-3.74555698311906	1	1	0.00226244343891403	442	18711	17869	Myc
PF12661	hEGF	0.0251591391905985	-3.68253406114542	27	3	0.00678733031674208	442	18711	16449,18128,16997	Jag1,Notch1,Ltbp2
PF02758	PYRIN	0.0251591391905985	-3.68253406114542	27	3	0.00678733031674208	442	18711	226695,54483,100033459	Ifi205,Mefv,Ifi208
PF07716	bZIP_2	0.026593426065703	-3.62709123412581	11	2	0.00452488687782805	442	18711	18030,12609	Nfil3,Cebpd
PF00617	RasGEF	0.027696704076208	-3.58644185928677	28	3	0.00678733031674208	442	18711	19730,217944,19419	Ralgds,Rapgef5,Rasgrp1
PF01825	GPS	0.027696704076208	-3.58644185928677	28	3	0.00678733031674208	442	18711	215798,52614,99633	Adgrg6,Adgre4,Adgrl2
PF00134	Cyclin_N	0.0303652537342968	-3.49445629352403	29	3	0.00678733031674208	442	18711	12443,12447,12444	Ccnd1,Ccne1,Ccnd2
PF13640	2OG-FeII_Oxy_3	0.0314206739251799	-3.46028919746108	12	2	0.00452488687782805	442	18711	112407,18452	Egln3,P4ha2
PF00058	Ldl_recept_b	0.0365628479067363	-3.30872263863742	13	2	0.00452488687782805	442	18711	16835,16975	Ldlr,Lrp8
PF00040	fn2	0.0365628479067363	-3.30872263863742	13	2	0.00452488687782805	442	18711	17076,17395	Ly75,Mmp9
PF00452	Bcl-2	0.0365628479067363	-3.30872263863742	13	2	0.00452488687782805	442	18711	12047,12044	Bcl2a1d,Bcl2a1a
PF00012	HSP70	0.0365628479067363	-3.30872263863742	13	2	0.00452488687782805	442	18711	15511,193740	Hspa1b,Hspa1a
PF02841	GBP_C	0.0365628479067363	-3.30872263863742	13	2	0.00452488687782805	442	18711	229900,14468	Gbp7,Gbp2b
PF02338	OTU	0.0365628479067363	-3.30872263863742	13	2	0.00452488687782805	442	18711	21929,71198	Tnfaip3,Otud1
PF00786	PBD	0.0420024473450874	-3.17002739227528	14	2	0.00452488687782805	442	18711	104252,56699	Cdc42ep2,Cdc42ep4
PF02191	OLF	0.0420024473450874	-3.17002739227528	14	2	0.00452488687782805	442	18711	99633,99543	Adgrl2,Olfml3
PF07648	Kazal_2	0.0456426036870188	-3.08691370725834	34	3	0.00678733031674208	442	18711	56213,230157,108116	Htra1,Tmeff1,Slco3a1
PF00615	RGS	0.0456426036870188	-3.08691370725834	34	3	0.00678733031674208	442	18711	50778,50780,320129	Rgs1,Rgs3,Grk3
PF00618	RasGEF_N	0.0456426036870188	-3.08691370725834	34	3	0.00678733031674208	442	18711	19730,19419,217944	Ralgds,Rasgrp1,Rapgef5
PF00733	Asn_synthase	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	27053	Asns
PF03261	CDK5_activator	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	12569	Cdk5r1
PF06482	Endostatin	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	12822	Col18a1
PF12234	Rav1p_C	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	235380	Dmxl2
PF04836	IFRD_C	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	15982	Ifrd1
PF16673	TRAF_BIRC3_bd	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	22029	Traf1
PF09027	GTPase_binding	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	74155	Errfi1
PF01126	Heme_oxygenase	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	15368	Hmox1
PF11555	Inhibitor_Mig-6	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	74155	Errfi1
PF02223	Thymidylate_kin	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	22169	Cmpk2
PF18837	LRR_12	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	81897	Tlr9
PF18212	ZNRF_3_ecto	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	407821	Znrf3
PF03403	PAF-AH_p_II	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	27226	Pla2g7
PF07809	RTP801_C	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	74747	Ddit4
PF06875	PRF	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	56708	Clcf1
PF02063	MARCKS	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	17357	Marcksl1
PF10488	PP1c_bdg	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	17872	Ppp1r15a
PF00394	Cu-oxidase	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	12870	Cp
PF16553	PUFD	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	71458	Bcor
PF08466	IRK_N	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	16518	Kcnj2
PF04692	PDGF_N	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	18591	Pdgfb
PF02525	Flavodoxin_2	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	18104	Nqo1
PF15133	DUF4569	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	622976	Gm6377
PF09029	Preseq_ALAS	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	11655	Alas1
PF05004	IFRD	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	15982	Ifrd1
PF13537	GATase_7	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	27053	Asns
PF05236	TAF4	0.0466881478693704	-3.06426493946527	2	1	0.00226244343891403	442	18711	72504	Taf4b
PF02263	GBP	0.0477226193864878	-3.04234979251101	15	2	0.00452488687782805	442	18711	229900,14468	Gbp7,Gbp2b
PF07974	EGF_2	0.0477226193864878	-3.04234979251101	15	2	0.00452488687782805	442	18711	21923,320910	Tnc,Itgb8
PF00051	Kringle	0.0477226193864878	-3.04234979251101	15	2	0.00452488687782805	442	18711	18792,18791	Plau,Plat
PF13895	Ig_2	0.0532293450894397	-2.93314543528402	60	4	0.00904977375565611	442	18711	240354,14130,245126,15894	Malt1,Fcgr2b,Tarm1,Icam1
PF13520	AA_permease_2	0.0537071382728725	-2.92420935757023	16	2	0.00452488687782805	442	18711	11988,26570	Slc7a2,Slc7a11
PF00023	Ank	0.0563096924794421	-2.87688860093738	37	3	0.00678733031674208	442	18711	243910,18035,18033	Nfkbid,Nfkbia,Nfkb1
PF00019	TGF_beta	0.0563096924794421	-2.87688860093738	37	3	0.00678733031674208	442	18711	23886,16323,12156	Gdf15,Inhba,Bmp2
PF08441	Integrin_alpha2	0.0664073289307531	-2.71194785312752	18	2	0.00452488687782805	442	18711	104099,16408	Itga9,Itgal
PF01839	FG-GAP	0.0664073289307531	-2.71194785312752	18	2	0.00452488687782805	442	18711	104099,16408	Itga9,Itgal
PF00989	PAS	0.0664073289307531	-2.71194785312752	18	2	0.00452488687782805	442	18711	11624,11622	Ahrr,Ahr
PF01569	PAP2	0.0664073289307531	-2.71194785312752	18	2	0.00452488687782805	442	18711	67916,19012	Plpp3,Plpp1
PF04710	Pellino	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	67245	Peli1
PF02354	Latrophilin	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	99633	Adgrl2
PF11936	DUF3454	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	18128	Notch1
PF16497	MHC_I_3	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	19124	Procr
PF16019	CSRNP_N	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	215418	Csrnp1
PF10177	DUF2371	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	623230	Tmem200b
PF03952	Enolase_N	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	13807	Eno2
PF04749	PLAC8	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	231507	Plac8
PF04487	CITED	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	17684	Cited2
PF04847	Calcipressin	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	54720	Rcan1
PF06268	Fascin	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	14086	Fscn1
PF00837	T4_deiodinase	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	13371	Dio2
PF16000	CARMIL_C	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	68732	Carmil1
PF17888	Carm_PH	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	68732	Carmil1
PF05308	Mito_fiss_reg	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	71804	Mtfr2
PF07856	Orai-1	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	269717	Orai2
PF18387	zf_C2H2_ZHX	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	387609	Zhx2
PF06365	CD34_antigen	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	12490	Cd34
PF14719	PID_2	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	224093	Fam43a
PF05191	ADK_lid	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	11639	Ak4
PF00491	Arginase	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	11847	Arg2
PF15898	PRKG1_interact	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	329251	Ppp1r12b
PF05760	IER	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	15936	Ier2
PF02898	NO_synthase	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	18126	Nos2
PF08557	Lipid_DES	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	70059	Degs2
PF00322	Endothelin	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	13614	Edn1
PF05790	C2-set	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	22329	Vcam1
PF00682	HMGL-like	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	18563	Pcx
PF12485	SLY	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	67742	Samsn1
PF08336	P4Ha_N	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	18452	P4ha2
PF01146	Caveolin	0.06921013400813	-2.67060798187637	3	1	0.00226244343891403	442	18711	12389	Cav1
PF08246	Inhibitor_I29	0.0730935065787802	-2.61601574546361	19	2	0.00452488687782805	442	18711	13024,13025	Ctla2a,Ctla2b
PF00017	SH2	0.0798481253301071	-2.52762888199049	97	5	0.0113122171945701	442	18711	20491,12700,12702,20849,12703	Sla,Cish,Socs3,Stat4,Socs1
PF00002	7tm_2	0.0898157912375431	-2.40999447016319	45	3	0.00678733031674208	442	18711	52614,215798,99633	Adgre4,Adgrg6,Adgrl2
PF00278	Orn_DAP_Arg_deC	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	18263	Odc1
PF07684	NODP	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	18128	Notch1
PF16159	FOXP-CC	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	74123	Foxp4
PF00113	Enolase_C	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	13807	Eno2
PF18150	DUF5600	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	13660	Ehd1
PF00965	TIMP	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	21857	Timp1
PF08409	DUF1736	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	278279	Tmtc2
PF02784	Orn_Arg_deC_N	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	18263	Odc1
PF07657	MNNL	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	16449	Jag1
PF10541	KASH	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	319565	Syne2
PF11857	DUF3377	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	17387	Mmp14
PF10300	DUF3808	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	69863	Ttc39b
PF07731	Cu-oxidase_2	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	12870	Cp
PF00726	IL10	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	16153	Il10
PF12424	ATP_Ca_trans_C	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	381290	Atp2b4
PF10162	G8	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	83921	Cemip2
PF01591	6PF2K	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	170768	Pfkfb3
PF16885	CAC1F_C	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	12289	Cacna1d
PF06816	NOD	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	18128	Notch1
PF07662	Nucleos_tra2_C	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	269346	Slc28a2
PF00277	SAA	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	20210	Saa3
PF18100	PDE4_UCR	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	18578	Pde4b
PF11851	DUF3371	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	21426	Tfec
PF13174	TPR_6	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	69863	Ttc39b
PF12052	VGCC_beta4Aa_N	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	12297	Cacnb3
PF00039	fn1	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	18791	Plat
PF01773	Nucleos_tra2_N	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	269346	Slc28a2
PF01414	DSL	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	16449	Jag1
PF07670	Gate	0.0912012138007074	-2.39468707277214	4	1	0.00226244343891403	442	18711	269346	Slc28a2
PF00688	TGFb_propeptide	0.101760185622229	-2.28513635527417	23	2	0.00452488687782805	442	18711	16323,12156	Inhba,Bmp2
PF01392	Fz	0.101760185622229	-2.28513635527417	23	2	0.00452488687782805	442	18711	14362,12822	Fzd1,Col18a1
PF03372	Exo_endo_phos	0.109344233733584	-2.21325426545292	24	2	0.00452488687782805	442	18711	12457,13421	Noct,Dnase1l3
