TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS51471	FE2OG_OXY	0.0204090096817799	-3.89177882456345	21	5	0.00482160077145612	1037	13278	26432,26433,18451,112407,18452	Plod2,Plod3,P4ha1,Egln3,P4ha2
PS00652	TNFR_NGFR_1	0.0204090096817799	-3.89177882456345	21	5	0.00482160077145612	1037	13278	21941,21939,230979,21938,14102	Tnfrsf8,Cd40,Tnfrsf14,Tnfrsf1b,Fas
PS51845	PDEASE_I_2	0.0204090096817799	-3.89177882456345	21	5	0.00482160077145612	1037	13278	242202,18578,18576,18574,29863	Pde5a,Pde4b,Pde3b,Pde1b,Pde7b
PS00126	PDEASE_I_1	0.0204090096817799	-3.89177882456345	21	5	0.00482160077145612	1037	13278	29863,18574,18576,242202,18578	Pde7b,Pde1b,Pde3b,Pde5a,Pde4b
PS50188	B302_SPRY	0.0208658867873052	-3.86963966465293	80	12	0.0115718418514947	1037	13278	74646,209387,17318,22670,20821,319236,20128,94094,74735,28105,71956,66674	Spsb1,Trim30d,Mid1,Trim26,Trim21,Trim12c,Trim30a,Trim34a,Trim14,Trim36,Rnf135,Spryd7
PS00107	PROTEIN_KINASE_ATP	0.0269166991604932	-3.61500839834723	375	40	0.038572806171649	1037	13278	20620,18715,11477,19108,59126,15162,26395,23797,56532,26362,56489,17295,20963,53608,16001,170755,70661,17164,11482,12795,17096,320129,54721,223775,20779,16452,24086,19106,14083,14254,11479,26921,69181,26398,18596,13728,16542,18754,14191,18712	Plk2,Pim2,Acvr1,Prkx,Nek6,Hck,Map2k1,Akt3,Ripk3,Axl,Ikbke,Met,Syk,Map3k6,Igf1r,Sgk3,Sik3,Mapkapk2,Acvrl1,Plk3,Lyn,Grk3,Tyk2,Pim3,Src,Jak2,Tlk2,Eif2ak2,Ptk2,Flt1,Acvr1b,Map4k4,Dyrk2,Map2k4,Pdgfrb,Mark2,Kdr,Prkce,Fgr,Pim1
PS01080	BH1	0.0279179981399123	-3.5784837035184	9	3	0.00289296046287367	1037	13278	12044,12047,12045	Bcl2a1a,Bcl2a1d,Bcl2a1b
PS01258	BH2	0.0279179981399123	-3.5784837035184	9	3	0.00289296046287367	1037	13278	12044,12045,12047	Bcl2a1a,Bcl2a1b,Bcl2a1d
PS51183	JMJN	0.0279179981399123	-3.5784837035184	9	3	0.00289296046287367	1037	13278	16468,230674,75605	Jarid2,Kdm4a,Kdm5b
PS50278	PDGF_2	0.0279179981399123	-3.5784837035184	9	3	0.00289296046287367	1037	13278	54635,22341,18591	Pdgfc,Vegfc,Pdgfb
PS51741	F_BAR	0.0296612455950452	-3.51791394736706	23	5	0.00482160077145612	1037	13278	214459,207278,218503,106628,19201	Fnbp1l,Fchsd2,Fcho2,Trip10,Pstpip2
PS50837	NACHT	0.0304574427385712	-3.49142488978111	31	6	0.00578592092574735	1037	13278	268973,434341,107607,12265,257632,216799	Nlrc4,Nlrc5,Nod1,Ciita,Nod2,Nlrp3
PS51188	ZF_CR	0.03287455878544	-3.41505620954948	4	2	0.00192864030858245	1037	13278	15502,56445	Dnaja1,Dnaja2
PS50845	RETICULON	0.03287455878544	-3.41505620954948	4	2	0.00192864030858245	1037	13278	20167,104001	Rtn2,Rtn1
PS00203	METALLOTHIONEIN_VRT	0.03287455878544	-3.41505620954948	4	2	0.00192864030858245	1037	13278	17750,17748	Mt2,Mt1
PS51184	JMJC	0.0350950326559987	-3.3496956782973	32	6	0.00578592092574735	1037	13278	67014,75605,216850,230674,107817,16468	Riox2,Kdm5b,Kdm6b,Kdm4a,Jmjd6,Jarid2
PS00346	ETS_DOMAIN_2	0.0351337759865172	-3.34859233238562	24	5	0.00482160077145612	1037	13278	14011,27049,23872,104156,20728	Etv6,Etv3,Ets2,Etv5,Spic
PS50041	C_TYPE_LECTIN_2	0.0362266026797971	-3.3179615493856	116	15	0.0144648023143684	1037	13278	23845,56619,17474,56620,108078,12515,27007,20339,20343,244864,93694,17076,13003,66205,269799	Clec5a,Clec4e,Clec4d,Clec4n,Olr1,Cd69,Klrk1,Sele,Sell,Layn,Clec2d,Ly75,Vcan,Cd302,Clec4a1
PS50293	TPR_REGION	0.0362266026797971	-3.3179615493856	116	15	0.0144648023143684	1037	13278	28185,18451,76123,18452,278279,667373,20867,15957,19386,112419,231713,15958,15959,70387,667370	Tomm70a,P4ha1,Gpsm2,P4ha2,Tmtc2,Ifit1bl1,Stip1,Ifit1,Ranbp2,Ifit1bl2,Naa25,Ifit2,Ifit3,Ttc9c,Ifit3b
PS00292	CYCLINS	0.0376119313656784	-3.28043395536748	10	3	0.00289296046287367	1037	13278	12443,12444,12447	Ccnd1,Ccnd2,Ccne1
PS50061	ETS_DOMAIN_3	0.0478372822736096	-3.03994997961544	26	5	0.00482160077145612	1037	13278	27049,20728,104156,23872,14011	Etv3,Spic,Etv5,Ets2,Etv6
PS51232	GBD_FH3	0.0487850150149617	-3.02033208264403	11	3	0.00289296046287367	1037	13278	208846,71409,54004	Daam1,Fmnl2,Diaph2
PS00983	LY6_UPAR	0.0487850150149617	-3.02033208264403	11	3	0.00289296046287367	1037	13278	100041546,110454,18793	Ly6c2,Ly6a,Plaur
PS00329	HSP70_2	0.0487850150149617	-3.02033208264403	11	3	0.00289296046287367	1037	13278	15511,193740,15512	Hspa1b,Hspa1a,Hspa2
PS50056	TYR_PHOSPHATASE_2	0.0496017804184278	-3.00372855036266	81	11	0.0106075216972035	1037	13278	67446,19252,18218,240672,19271,70686,319520,13537,67603,56405,19255	Dusp28,Dusp1,Dusp8,Dusp5,Ptprj,Dusp16,Dusp4,Dusp2,Dusp6,Dusp14,Ptpn2
PS50225	SOCS	0.0516280301300317	-2.9636905344107	35	6	0.00578592092574735	1037	13278	12700,74646,12703,12702,192157,142688	Cish,Spsb1,Socs1,Socs3,Socs7,Asb13
PS50078	POLO_BOX	0.0519821766539443	-2.95685437581011	5	2	0.00192864030858245	1037	13278	12795,20620	Plk3,Plk2
PS00076	PYRIDINE_REDOX_1	0.0519821766539443	-2.95685437581011	5	2	0.00192864030858245	1037	13278	14782,50493	Gsr,Txnrd1
PS51278	GATASE_TYPE_2	0.0519821766539443	-2.95685437581011	5	2	0.00192864030858245	1037	13278	27053,14583	Asns,Gfpt1
PS50258	LNR	0.0519821766539443	-2.95685437581011	5	2	0.00192864030858245	1037	13278	18129,18128	Notch2,Notch1
PS50057	FERM_3	0.0582410091863739	-2.8431655471811	45	7	0.00675024108003857	1037	13278	54721,209630,22350,14083,17909,319710,16452	Tyk2,Frmd4a,Ezr,Ptk2,Myo10,Frmd6,Jak2
PS50145	ZF_TRAF	0.0613766890539736	-2.79072517301845	12	3	0.00289296046287367	1037	13278	22033,22030,231712	Traf5,Traf2,Trafd1
PS50923	SUSHI	0.0623043477751861	-2.77572406790009	55	8	0.0077145612343298	1037	13278	50909,217684,13136,20339,13003,20343,16169,15439	C1ra,Susd6,Cd55,Sele,Vcan,Sell,Il15ra,Hp
PS50009	RASGEF_CAT	0.0629242122944558	-2.76582425620429	28	5	0.00482160077145612	1037	13278	76089,19730,19419,217944,19731	Rapgef2,Ralgds,Rasgrp1,Rapgef5,Rgl1
PS51746	PPM_2	0.0655987043736534	-2.72419933362876	20	4	0.0038572806171649	1037	13278	242083,98432,243382,244650	Ppm1l,Phlpp1,Ppm1k,Phlpp2
PS51886	TLDC	0.0740042352959478	-2.60363295368673	6	2	0.00192864030858245	1037	13278	99899,211329	Ifi44,Ncoa7
PS00616	HIS_ACID_PHOSPHAT_1	0.0740042352959478	-2.60363295368673	6	2	0.00192864030858245	1037	13278	56318,11432	Acpp,Acp2
PS50168	DED	0.0740042352959478	-2.60363295368673	6	2	0.00192864030858245	1037	13278	12370,12633	Casp8,Cflar
PS00410	G_DYNAMIN_1	0.0740042352959478	-2.60363295368673	6	2	0.00192864030858245	1037	13278	17857,17858	Mx1,Mx2
PS51388	GED	0.0740042352959478	-2.60363295368673	6	2	0.00192864030858245	1037	13278	17857,17858	Mx1,Mx2
PS01354	HEMATOPO_REC_L_F3	0.0740042352959478	-2.60363295368673	6	2	0.00192864030858245	1037	13278	50498,16160	Ebi3,Il12b
PS51120	LDLRB	0.0753089691828219	-2.58615603861596	13	3	0.00289296046287367	1037	13278	16835,228357,16975	Ldlr,Lrp4,Lrp8
PS50058	G_PROTEIN_GAMMA	0.0753089691828219	-2.58615603861596	13	3	0.00289296046287367	1037	13278	66066,14701,14706	Gng11,Gng12,Gng4
PS00977	FAD_G3PDH_1	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	14571	Gpd2
PS00859	GTP_CYCLOHYDROL_1_1	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	14528	Gch1
PS01330	PABS_1	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	20810	Srm
PS51252	ANTISTASIN	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	50766	Crim1
PS51440	TIM_2	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	21991	Tpi1
PS51121	NTA	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	11603	Agrn
PS00670	D_2_HYDROXYACID_DH_2	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	236539	Phgdh
PS51571	SAM_MT43_PR_SET	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	67956	Kmt5a
PS00565	ARGININOSUCCIN_SYN_2	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	11898	Ass1
PS00171	TIM_1	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	21991	Tpi1
PS51224	MVP	0.0780991113124544	-2.54977660104305	1	1	0.000964320154291225	1037	13278	78388	Mvp
